"gal_perday","Count"
"277.82",1
"277.41",1
"277.19",1
"276.89",1
"276.63",1
"276.52",1
"276.45",1
"276.31",1
"2759.00",1
"2750.19",1
"275.86",1
"275.69",1
"275.63",1
"275.51",1
"275.48",1
"275.47",1
"275.46",1
"275.39",1
"275.21",1
"275.18",1
"2745.52",1
"274.80",1
"274.46",1
"274.35",1
"274.11",1
"273.79",1
"273.76",1
"273.63",1
"273.55",1
"273.36",1
"273.11",1
"273.03",1
"272.93",1
"272.91",1
"272.90",1
"272.24",1
"272.15",1
"272.05",1
"2716.67",1
"271.86",1
"271.69",1
"271.34",1
"271.07",1
"270.76",1
"270.73",1
"270.37",1
"270.23",1
"270.08",1
"2692.60",1
"269.91",1
"269.86",1
"269.63",1
"269.56",1
"269.10",1
"269.05",1
"269.00",1
"2683.09",1
"268.92",1
"268.87",1
"268.64",1
"268.61",1
"268.52",1
"268.48",1
"268.33",1
"268.14",1
"267.88",1
"267.64",1
"267.53",1
"267.24",1
"267.02",1
"2665.97",1
"266.86",1
"266.72",1
"266.41",1
"266.25",1
"265.97",1
"265.83",1
"265.30",1
"264.94",1
"264.76",1
"264.62",1
"264.45",1
"264.39",1
"264.17",1
"264.02",1
"264.01",1
"263.77",1
"263.67",1
"263.39",1
"263.28",1
"263.06",1
"263.04",1
"2620.01",1
"262.92",1
"262.90",1
"262.58",1
"262.50",1
"262.32",1
"2613.79",1
"261.79",1
"261.70",1
"261.60",1
"261.51",1
"261.02",1
"2603.76",1
"260.69",1
"260.37",1
"260.33",1
"260.31",1
"259.75",1
"258.81",1
"2573.29",1
"257.92",1
"257.55",1
"256.97",1
"256.87",1
"256.74",1
"256.25",1
"256.13",1
"255.88",1
"255.72",1
"255.71",1
"255.66",1
"255.33",1
"254.98",1
"254.42",1
"254.33",1
"254.14",1
"2536.26",1
"253.98",1
"253.93",1
"253.90",1
"253.81",1
"253.27",1
"252.98",1
"252.84",1
"252.82",1
"252.81",1
"252.78",1
"252.58",1
"252.52",1
"252.50",1
"252.37",1
"252.14",1
"251.99",1
"251.67",1
"251.43",1
"251.41",1
"251.34",1
"251.31",1
"251.12",1
"249.83",1
"249.66",1
"249.64",1
"249.13",1
"2483.51",1
"248.95",1
"248.69",1
"248.48",1
"248.43",1
"248.26",1
"247.99",1
"247.86",1
"247.79",1
"247.67",1
"247.61",1
"247.60",1
"247.49",1
"247.34",1
"247.28",1
"247.21",1
"247.14",1
"247.07",1
"246.82",1
"246.73",1
"246.68",1
"246.29",1
"246.22",1
"2456.08",1
"245.66",1
"245.65",1
"245.54",1
"245.50",1
"245.41",1
"245.17",1
"244.96",1
"244.78",1
"244.33",1
"244.04",1
"2434.58",1
"2432.46",1
"243.92",1
"243.76",1
"243.72",1
"243.57",1
"243.42",1
"243.40",1
"243.01",1
"242.87",1
"242.86",1
"242.76",1
"242.64",1
"242.51",1
"242.46",1
"242.44",1
"242.39",1
"242.33",1
"242.12",1
"242.06",1
"241.88",1
"241.80",1
"241.72",1
"241.67",1
"241.66",1
"241.47",1
"241.45",1
"241.34",1
"241.22",1
"241.11",1
"241.07",1
"2403.30",1
"240.85",1
"240.76",1
"240.71",1
"240.00",1
"239.83",1
"239.79",1
"239.72",1
"239.42",1
"239.30",1
"239.20",1
"239.03",1
"239.02",1
"238.98",1
"238.39",1
"238.14",1
"238.08",1
"237.98",1
"237.85",1
"237.76",1
"237.73",1
"237.42",1
"237.27",1
"237.20",1
"237.19",1
"237.18",1
"237.15",1
"2369.84",1
"236.87",1
"236.76",1
"236.72",1
"236.71",1
"236.67",1
"236.59",1
"236.47",1
"236.46",1
"236.43",1
"236.31",1
"236.02",1
"235.49",1
"235.35",1
"235.22",1
"235.01",1
"234.91",1
"234.88",1
"234.78",1
"234.64",1
"234.61",1
"234.43",1
"234.41",1
"234.27",1
"234.16",1
"233.64",1
"2327.01",1
"232.94",1
"232.86",1
"232.85",1
"232.25",1
"232.10",1
"232.06",1
"231.98",1
"231.90",1
"231.77",1
"231.76",1
"231.70",1
"231.64",1
"231.35",1
"231.23",1
"230.85",1
"230.83",1
"230.48",1
"230.46",1
"230.33",1
"2298.68",1
"2290.78",1
"229.83",1
"229.66",1
"229.62",1
"229.61",1
"229.57",1
"229.34",1
"229.27",1
"229.20",1
"229.11",1
"2287.47",1
"2285.79",1
"2285.65",1
"228.68",1
"228.63",1
"228.62",1
"228.45",1
"228.44",1
"228.37",1
"228.35",1
"228.30",1
"228.28",1
"2279.77",1
"2273.59",1
"227.95",1
"227.94",1
"227.87",1
"227.80",1
"227.51",1
"227.30",1
"227.24",1
"227.18",1
"2264.24",1
"226.92",1
"226.88",1
"226.84",1
"226.81",1
"226.45",1
"226.44",1
"226.42",1
"226.18",1
"226.04",1
"226.00",1
"225.97",1
"225.90",1
"225.86",1
"225.66",1
"225.65",1
"225.50",1
"225.49",1
"225.27",1
"225.26",1
"2244.59",1
"224.89",1
"224.86",1
"224.78",1
"224.77",1
"224.71",1
"224.65",1
"224.63",1
"224.37",1
"224.34",1
"224.26",1
"224.25",1
"224.22",1
"224.15",1
"224.12",1
"223.98",1
"223.93",1
"223.84",1
"223.78",1
"223.61",1
"223.60",1
"223.46",1
"223.42",1
"223.40",1
"223.28",1
"223.21",1
"222.98",1
"222.95",1
"222.88",1
"222.81",1
"222.79",1
"222.62",1
"222.35",1
"222.23",1
"222.22",1
"222.10",1
"222.09",1
"222.07",1
"222.01",1
"221.79",1
"221.71",1
"221.63",1
"221.55",1
"221.50",1
"221.37",1
"221.24",1
"221.22",1
"221.18",1
"221.17",1
"221.08",1
"2204.47",1
"220.99",1
"220.85",1
"220.80",1
"220.58",1
"220.40",1
"220.39",1
"220.20",1
"220.18",1
"220.15",1
"220.11",1
"219.87",1
"219.82",1
"219.80",1
"219.76",1
"219.66",1
"219.53",1
"219.41",1
"219.40",1
"219.32",1
"219.30",1
"219.13",1
"219.06",1
"218.94",1
"218.78",1
"218.62",1
"218.44",1
"218.38",1
"218.37",1
"218.31",1
"2171.82",1
"217.85",1
"217.65",1
"217.50",1
"217.47",1
"217.44",1
"217.38",1
"217.33",1
"217.27",1
"217.14",1
"217.10",1
"216.95",1
"216.59",1
"216.58",1
"216.48",1
"216.47",1
"216.38",1
"216.37",1
"216.17",1
"215.71",1
"215.56",1
"215.54",1
"215.47",1
"215.46",1
"215.45",1
"215.44",1
"215.30",1
"215.12",1
"215.03",1
"214.91",1
"214.82",1
"214.76",1
"214.72",1
"214.68",1
"214.63",1
"214.61",1
"214.55",1
"214.23",1
"214.12",1
"214.10",1
"214.06",1
"214.04",1
"2136.56",1
"213.90",1
"213.88",1
"213.73",1
"213.70",1
"213.52",1
"213.51",1
"213.49",1
"213.39",1
"213.32",1
"213.29",1
"213.28",1
"213.23",1
"213.18",1
"213.01",1
"2125.05",1
"212.99",1
"212.88",1
"212.71",1
"212.68",1
"212.66",1
"212.37",1
"212.36",1
"212.22",1
"212.18",1
"212.16",1
"212.13",1
"212.02",1
"211.97",1
"211.91",1
"211.90",1
"211.83",1
"211.80",1
"211.73",1
"211.68",1
"211.54",1
"211.42",1
"211.39",1
"211.23",1
"211.17",1
"211.07",1
"2109.31",1
"210.99",1
"210.75",1
"210.71",1
"210.66",1
"210.53",1
"210.48",1
"210.44",1
"210.40",1
"210.25",1
"210.19",1
"210.18",1
"210.17",1
"210.08",1
"2099.24",1
"209.76",1
"209.75",1
"209.64",1
"209.56",1
"209.52",1
"209.38",1
"209.24",1
"209.09",1
"209.01",1
"208.97",1
"208.84",1
"208.73",1
"208.36",1
"208.31",1
"208.17",1
"208.12",1
"208.11",1
"208.04",1
"208.00",1
"207.98",1
"207.83",1
"207.77",1
"207.56",1
"207.47",1
"207.46",1
"207.43",1
"207.42",1
"207.25",1
"207.18",1
"207.12",1
"207.09",1
"207.07",1
"207.02",1
"2064.97",1
"206.87",1
"206.85",1
"206.74",1
"206.72",1
"206.66",1
"206.63",1
"206.25",1
"206.15",1
"206.09",1
"206.00",1
"205.99",1
"205.98",1
"205.86",1
"205.64",1
"205.63",1
"205.41",1
"205.27",1
"205.25",1
"205.17",1
"205.11",1
"205.07",1
"2044.27",1
"2041.34",1
"204.93",1
"204.81",1
"204.80",1
"204.77",1
"204.75",1
"204.66",1
"204.53",1
"204.44",1
"204.18",1
"204.14",1
"203.92",1
"203.89",1
"203.80",1
"203.63",1
"203.60",1
"203.59",1
"203.58",1
"203.43",1
"203.40",1
"203.34",1
"203.27",1
"203.14",1
"203.07",1
"202.92",1
"202.83",1
"202.79",1
"202.75",1
"202.60",1
"202.28",1
"202.22",1
"202.14",1
"202.07",1
"202.06",1
"2016.42",1
"201.99",1
"201.92",1
"201.84",1
"201.77",1
"201.72",1
"201.60",1
"201.58",1
"201.51",1
"201.45",1
"201.43",1
"201.30",1
"201.19",1
"201.17",1
"201.06",1
"201.03",1
"2005.71",1
"200.95",1
"200.67",1
"200.57",1
"200.34",1
"200.32",1
"200.17",1
"200.16",1
"1997.41",1
"1996.07",1
"199.71",1
"199.67",1
"199.64",1
"199.59",1
"199.57",1
"199.56",1
"199.42",1
"199.32",1
"199.24",1
"199.15",1
"199.08",1
"199.06",1
"199.04",1
"1980.93",1
"198.91",1
"198.86",1
"198.67",1
"198.27",1
"198.20",1
"198.14",1
"198.06",1
"198.00",1
"1972.52",1
"197.93",1
"197.67",1
"197.62",1
"197.60",1
"197.59",1
"197.56",1
"197.49",1
"197.45",1
"197.41",1
"197.32",1
"197.25",1
"197.00",1
"196.96",1
"196.82",1
"196.79",1
"196.63",1
"196.55",1
"196.47",1
"196.40",1
"196.39",1
"196.33",1
"196.25",1
"196.12",1
"196.07",1
"195.83",1
"195.74",1
"195.70",1
"195.50",1
"195.49",1
"195.47",1
"195.42",1
"195.38",1
"195.33",1
"195.25",1
"195.21",1
"195.15",1
"195.10",1
"1947.90",1
"1947.85",1
"1942.89",1
"194.99",1
"194.76",1
"194.74",1
"194.44",1
"194.42",1
"194.41",1
"194.39",1
"194.31",1
"194.15",1
"194.06",1
"193.96",1
"193.87",1
"193.82",1
"193.71",1
"193.70",1
"193.66",1
"193.40",1
"193.29",1
"193.24",1
"193.17",1
"193.07",1
"193.06",1
"193.04",1
"1921.13",1
"192.99",1
"192.91",1
"192.89",1
"192.88",1
"192.70",1
"192.62",1
"192.51",1
"192.46",1
"192.22",1
"192.21",1
"192.05",1
"1918.57",1
"191.87",1
"191.76",1
"191.75",1
"191.71",1
"191.62",1
"191.51",1
"191.49",1
"191.44",1
"191.33",1
"191.28",1
"191.20",1
"191.18",1
"191.17",1
"191.16",1
"191.15",1
"191.06",1
"1903.59",1
"1903.18",1
"1902.66",1
"190.97",1
"190.94",1
"190.93",1
"190.89",1
"190.86",1
"190.85",1
"190.80",1
"190.72",1
"190.51",1
"190.48",1
"190.38",1
"190.37",1
"190.32",1
"190.28",1
"190.19",1
"190.15",1
"190.08",1
"190.07",1
"1894.17",1
"189.86",1
"189.84",1
"189.70",1
"189.69",1
"189.62",1
"189.60",1
"189.47",1
"189.42",1
"189.41",1
"189.38",1
"189.10",1
"189.03",1
"188.82",1
"188.72",1
"188.71",1
"188.67",1
"188.54",1
"188.53",1
"188.29",1
"188.13",1
"188.12",1
"188.07",1
"188.04",1
"188.02",1
"187.98",1
"187.78",1
"187.60",1
"187.52",1
"187.50",1
"187.48",1
"187.26",1
"187.15",1
"187.08",1
"187.01",1
"1861.92",1
"186.64",1
"186.58",1
"186.43",1
"186.37",1
"186.25",1
"186.22",1
"186.03",1
"185.90",1
"185.77",1
"185.72",1
"185.68",1
"185.67",1
"185.56",1
"185.50",1
"185.49",1
"185.45",1
"185.43",1
"185.40",1
"185.39",1
"185.25",1
"185.22",1
"185.18",1
"1843.24",1
"18414.77",1
"1840.73",1
"184.98",1
"184.89",1
"184.88",1
"184.81",1
"184.68",1
"184.62",1
"184.61",1
"184.28",1
"184.27",1
"184.26",1
"184.13",1
"184.09",1
"184.00",1
"1837.85",1
"183.95",1
"183.89",1
"183.74",1
"183.59",1
"183.55",1
"183.43",1
"183.30",1
"183.20",1
"183.05",1
"183.02",1
"182.87",1
"182.83",1
"182.79",1
"182.77",1
"182.76",1
"182.72",1
"182.71",1
"182.62",1
"182.58",1
"182.57",1
"182.53",1
"182.34",1
"182.10",1
"182.09",1
"182.07",1
"1818.80",1
"181.99",1
"181.98",1
"181.97",1
"181.96",1
"181.91",1
"181.90",1
"181.82",1
"181.76",1
"181.74",1
"181.66",1
"181.63",1
"181.61",1
"181.46",1
"181.41",1
"181.39",1
"181.21",1
"181.20",1
"1806.30",1
"18045.86",1
"180.93",1
"180.92",1
"180.69",1
"180.68",1
"180.58",1
"180.51",1
"180.50",1
"180.49",1
"180.44",1
"180.40",1
"180.31",1
"180.30",1
"180.29",1
"180.20",1
"180.12",1
"180.10",1
"180.04",1
"1796.33",1
"1794.25",1
"179.93",1
"179.91",1
"179.84",1
"179.77",1
"179.70",1
"179.61",1
"179.58",1
"179.27",1
"179.22",1
"179.17",1
"179.12",1
"179.11",1
"179.09",1
"1784.97",1
"178.98",1
"178.93",1
"178.85",1
"178.79",1
"178.78",1
"178.77",1
"178.66",1
"178.62",1
"178.53",1
"178.50",1
"178.40",1
"178.39",1
"178.36",1
"178.33",1
"178.27",1
"178.22",1
"178.03",1
"1778.89",1
"177.99",1
"177.94",1
"177.68",1
"177.63",1
"177.59",1
"177.58",1
"177.55",1
"177.53",1
"177.46",1
"177.45",1
"177.37",1
"177.35",1
"177.29",1
"177.25",1
"177.24",1
"177.23",1
"177.16",1
"177.10",1
"177.08",1
"1769.07",1
"17631.23",1
"176.99",1
"176.94",1
"176.82",1
"176.81",1
"176.79",1
"176.77",1
"176.73",1
"176.70",1
"176.66",1
"176.64",1
"176.62",1
"176.56",1
"176.39",1
"176.31",1
"176.17",1
"176.13",1
"176.10",1
"176.09",1
"176.02",1
"1756.38",1
"175.97",1
"175.95",1
"175.91",1
"175.88",1
"175.87",1
"175.82",1
"175.70",1
"175.65",1
"175.62",1
"175.59",1
"175.56",1
"175.39",1
"175.35",1
"175.25",1
"175.22",1
"175.19",1
"175.16",1
"175.08",1
"175.02",1
"1742.44",1
"1740.82",1
"174.97",1
"174.87",1
"174.75",1
"174.62",1
"174.47",1
"174.38",1
"174.37",1
"174.27",1
"174.22",1
"174.21",1
"174.20",1
"174.14",1
"174.09",1
"174.06",1
"174.02",1
"1736.00",1
"1733.51",1
"173.95",1
"173.90",1
"173.79",1
"173.78",1
"173.74",1
"173.73",1
"173.72",1
"173.71",1
"173.61",1
"173.60",1
"173.57",1
"173.52",1
"173.33",1
"173.27",1
"173.09",1
"173.08",1
"173.07",1
"1728.60",1
"172.85",1
"172.77",1
"172.75",1
"172.74",1
"172.72",1
"172.70",1
"172.66",1
"172.63",1
"172.57",1
"172.55",1
"172.40",1
"172.36",1
"172.13",1
"172.12",1
"172.11",1
"172.08",1
"172.05",1
"172.02",1
"1713.89",1
"1713.84",1
"171.99",1
"171.97",1
"171.88",1
"171.86",1
"171.76",1
"171.74",1
"171.68",1
"171.66",1
"171.43",1
"171.39",1
"171.31",1
"171.25",1
"171.22",1
"171.12",1
"171.08",1
"171.04",1
"171.02",1
"170.96",1
"170.94",1
"170.93",1
"170.87",1
"170.86",1
"170.85",1
"170.71",1
"170.66",1
"170.51",1
"170.50",1
"170.45",1
"170.43",1
"170.33",1
"170.27",1
"170.26",1
"170.23",1
"170.22",1
"170.21",1
"170.17",1
"170.15",1
"170.04",1
"170.03",1
"170.00",1
"1697.91",1
"169.97",1
"169.94",1
"169.85",1
"169.81",1
"169.78",1
"169.77",1
"169.75",1
"169.74",1
"169.71",1
"169.68",1
"169.67",1
"169.60",1
"169.56",1
"169.53",1
"169.52",1
"169.50",1
"169.44",1
"169.39",1
"169.34",1
"169.21",1
"169.18",1
"169.16",1
"169.11",1
"169.00",1
"1686.48",1
"168.99",1
"168.95",1
"168.88",1
"168.86",1
"168.78",1
"168.75",1
"168.71",1
"168.54",1
"168.45",1
"168.43",1
"168.30",1
"168.19",1
"168.17",1
"168.10",1
"168.09",1
"168.07",1
"168.03",1
"168.02",1
"168.01",1
"1671.99",1
"167.97",1
"167.89",1
"167.86",1
"167.85",1
"167.71",1
"167.69",1
"167.66",1
"167.60",1
"167.51",1
"167.50",1
"167.43",1
"167.37",1
"167.35",1
"167.24",1
"167.14",1
"167.09",1
"167.05",1
"167.03",1
"166.96",1
"166.94",1
"166.85",1
"166.80",1
"166.62",1
"166.58",1
"166.46",1
"166.39",1
"166.35",1
"166.29",1
"166.20",1
"166.15",1
"166.06",1
"166.05",1
"1659.58",1
"1657.53",1
"1654.34",1
"165.94",1
"165.78",1
"165.77",1
"165.63",1
"165.48",1
"165.44",1
"165.42",1
"165.27",1
"165.25",1
"165.24",1
"165.21",1
"165.20",1
"165.18",1
"165.05",1
"165.01",1
"165.00",1
"1642.31",1
"164.99",1
"164.92",1
"164.91",1
"164.84",1
"164.80",1
"164.75",1
"164.74",1
"164.68",1
"164.61",1
"164.55",1
"164.47",1
"164.44",1
"164.37",1
"164.36",1
"164.33",1
"164.30",1
"164.24",1
"164.23",1
"164.18",1
"164.16",1
"164.12",1
"164.05",1
"163.98",1
"163.97",1
"163.94",1
"163.90",1
"163.71",1
"163.63",1
"163.56",1
"163.54",1
"163.48",1
"163.46",1
"163.41",1
"163.26",1
"163.21",1
"163.19",1
"163.12",1
"163.08",1
"1625.52",1
"1622.07",1
"162.99",1
"162.95",1
"162.84",1
"162.83",1
"162.76",1
"162.75",1
"162.72",1
"162.67",1
"162.64",1
"162.60",1
"162.53",1
"162.50",1
"162.49",1
"162.47",1
"162.46",1
"162.45",1
"162.44",1
"162.39",1
"162.37",1
"162.29",1
"162.28",1
"162.21",1
"162.20",1
"162.17",1
"162.13",1
"162.12",1
"162.11",1
"162.07",1
"162.06",1
"162.01",1
"162.00",1
"1618.44",1
"1614.65",1
"1612.13",1
"161.99",1
"161.98",1
"161.87",1
"161.82",1
"161.78",1
"161.76",1
"161.63",1
"161.61",1
"161.55",1
"161.53",1
"161.51",1
"161.49",1
"161.47",1
"161.45",1
"161.42",1
"161.35",1
"161.32",1
"161.28",1
"161.26",1
"161.23",1
"161.16",1
"161.15",1
"161.09",1
"161.06",1
"161.02",1
"161.01",1
"161.00",1
"1603.66",1
"160.97",1
"160.94",1
"160.93",1
"160.91",1
"160.87",1
"160.78",1
"160.77",1
"160.74",1
"160.70",1
"160.63",1
"160.57",1
"160.55",1
"160.54",1
"160.52",1
"160.47",1
"160.38",1
"160.36",1
"160.22",1
"160.20",1
"1591.95",1
"159.76",1
"159.74",1
"159.67",1
"159.57",1
"159.51",1
"159.39",1
"159.35",1
"159.34",1
"159.32",1
"159.20",1
"159.18",1
"159.10",1
"159.05",1
"159.02",1
"159.01",1
"1584.57",1
"158.86",1
"158.78",1
"158.76",1
"158.75",1
"158.69",1
"158.66",1
"158.64",1
"158.60",1
"158.48",1
"158.43",1
"158.40",1
"158.39",1
"158.28",1
"158.24",1
"158.22",1
"158.21",1
"158.15",1
"158.11",1
"15735.79",1
"1572.64",1
"157.98",1
"157.92",1
"157.88",1
"157.83",1
"157.82",1
"157.70",1
"157.69",1
"157.52",1
"157.51",1
"157.48",1
"157.46",1
"157.28",1
"157.26",1
"157.19",1
"157.18",1
"157.12",1
"157.11",1
"157.07",1
"156.92",1
"156.85",1
"156.84",1
"156.77",1
"156.74",1
"156.73",1
"156.62",1
"156.60",1
"156.55",1
"156.54",1
"156.52",1
"156.51",1
"156.49",1
"156.46",1
"156.37",1
"156.36",1
"156.34",1
"156.26",1
"156.25",1
"156.21",1
"156.02",1
"1555.86",1
"155.95",1
"155.93",1
"155.87",1
"155.83",1
"155.82",1
"155.74",1
"155.70",1
"155.62",1
"155.54",1
"155.51",1
"155.46",1
"155.45",1
"155.29",1
"155.22",1
"155.20",1
"155.16",1
"155.12",1
"154.91",1
"154.87",1
"154.80",1
"154.78",1
"154.65",1
"154.63",1
"154.54",1
"154.51",1
"154.48",1
"154.28",1
"154.05",1
"154.04",1
"154.02",1
"154.01",1
"1532.39",1
"1532.00",1
"1531.17",1
"153.97",1
"153.93",1
"153.84",1
"153.79",1
"153.75",1
"153.56",1
"153.47",1
"153.41",1
"153.40",1
"153.39",1
"153.27",1
"153.25",1
"153.23",1
"153.22",1
"153.20",1
"153.16",1
"153.15",1
"153.11",1
"153.09",1
"153.08",1
"153.04",1
"153.00",1
"1525.92",1
"1522.71",1
"152.99",1
"152.96",1
"152.95",1
"152.86",1
"152.85",1
"152.80",1
"152.79",1
"152.77",1
"152.73",1
"152.68",1
"152.65",1
"152.63",1
"152.62",1
"152.53",1
"152.44",1
"152.43",1
"152.39",1
"152.33",1
"152.32",1
"152.28",1
"152.25",1
"152.19",1
"152.17",1
"152.15",1
"152.10",1
"152.09",1
"152.08",1
"152.01",1
"152.00",1
"151.97",1
"151.96",1
"151.92",1
"151.89",1
"151.86",1
"151.80",1
"151.77",1
"151.73",1
"151.55",1
"151.54",1
"151.53",1
"151.38",1
"151.33",1
"151.32",1
"151.22",1
"151.14",1
"151.07",1
"1502.46",1
"150.77",1
"150.76",1
"150.75",1
"150.74",1
"150.67",1
"150.57",1
"150.55",1
"150.50",1
"150.44",1
"150.43",1
"150.30",1
"150.28",1
"150.20",1
"150.17",1
"150.11",1
"150.08",1
"150.06",1
"150.05",1
"1499.28",1
"1498.43",1
"149.99",1
"149.95",1
"149.89",1
"149.85",1
"149.83",1
"149.80",1
"149.77",1
"149.73",1
"149.72",1
"149.64",1
"149.63",1
"149.61",1
"149.44",1
"149.37",1
"149.36",1
"149.35",1
"149.32",1
"149.29",1
"149.28",1
"149.24",1
"149.23",1
"149.20",1
"149.19",1
"149.17",1
"149.16",1
"149.13",1
"149.06",1
"148.97",1
"148.91",1
"148.90",1
"148.89",1
"148.86",1
"148.85",1
"148.75",1
"148.69",1
"148.62",1
"148.60",1
"148.54",1
"148.51",1
"148.47",1
"148.46",1
"148.41",1
"148.40",1
"148.37",1
"148.35",1
"148.25",1
"148.14",1
"148.07",1
"148.06",1
"148.04",1
"1472.41",1
"147.83",1
"147.82",1
"147.80",1
"147.78",1
"147.70",1
"147.65",1
"147.64",1
"147.62",1
"147.60",1
"147.54",1
"147.52",1
"147.50",1
"147.39",1
"147.38",1
"147.37",1
"147.32",1
"147.31",1
"147.28",1
"147.26",1
"147.14",1
"147.08",1
"147.07",1
"147.01",1
"147.00",1
"1464.95",1
"1461.43",1
"146.99",1
"146.98",1
"146.91",1
"146.90",1
"146.89",1
"146.87",1
"146.85",1
"146.83",1
"146.81",1
"146.77",1
"146.75",1
"146.71",1
"146.70",1
"146.67",1
"146.63",1
"146.61",1
"146.60",1
"146.57",1
"146.54",1
"146.40",1
"146.37",1
"146.36",1
"146.30",1
"146.29",1
"146.24",1
"146.18",1
"146.14",1
"146.09",1
"146.03",1
"146.01",1
"146.00",1
"1458.38",1
"145.95",1
"145.94",1
"145.93",1
"145.92",1
"145.88",1
"145.85",1
"145.81",1
"145.76",1
"145.71",1
"145.70",1
"145.68",1
"145.63",1
"145.54",1
"145.53",1
"145.52",1
"145.51",1
"145.48",1
"145.47",1
"145.43",1
"145.37",1
"145.36",1
"145.31",1
"145.30",1
"145.27",1
"145.23",1
"145.13",1
"145.05",1
"145.00",1
"1447.19",1
"144.98",1
"144.97",1
"144.89",1
"144.87",1
"144.82",1
"144.81",1
"144.77",1
"144.71",1
"144.70",1
"144.68",1
"144.67",1
"144.65",1
"144.62",1
"144.61",1
"144.57",1
"144.51",1
"144.49",1
"144.47",1
"144.45",1
"144.35",1
"144.30",1
"144.28",1
"144.20",1
"144.14",1
"144.07",1
"144.06",1
"144.03",1
"144.01",1
"1433.36",1
"1432.21",1
"1430.61",1
"143.93",1
"143.92",1
"143.87",1
"143.83",1
"143.80",1
"143.75",1
"143.71",1
"143.70",1
"143.61",1
"143.53",1
"143.49",1
"143.47",1
"143.46",1
"143.36",1
"143.32",1
"143.27",1
"143.21",1
"143.20",1
"143.13",1
"143.02",1
"1424.53",1
"142.95",1
"142.94",1
"142.93",1
"142.77",1
"142.73",1
"142.72",1
"142.70",1
"142.68",1
"142.67",1
"142.59",1
"142.57",1
"142.54",1
"142.51",1
"142.50",1
"142.47",1
"142.44",1
"142.43",1
"142.39",1
"142.35",1
"142.33",1
"142.22",1
"142.21",1
"142.03",1
"141.99",1
"141.98",1
"141.88",1
"141.81",1
"141.79",1
"141.77",1
"141.75",1
"141.72",1
"141.71",1
"141.67",1
"141.66",1
"141.58",1
"141.54",1
"141.49",1
"141.43",1
"141.42",1
"141.41",1
"141.39",1
"141.31",1
"141.30",1
"141.24",1
"141.21",1
"141.20",1
"141.19",1
"141.13",1
"141.07",1
"141.00",1
"1405.54",1
"1401.25",1
"1400.63",1
"140.89",1
"140.88",1
"140.78",1
"140.74",1
"140.68",1
"140.62",1
"140.48",1
"140.44",1
"140.43",1
"140.42",1
"140.37",1
"140.34",1
"140.30",1
"140.27",1
"140.21",1
"140.20",1
"140.11",1
"140.09",1
"140.07",1
"140.03",1
"140.02",1
"139.99",1
"139.93",1
"139.87",1
"139.83",1
"139.82",1
"139.81",1
"139.76",1
"139.74",1
"139.71",1
"139.67",1
"139.65",1
"139.63",1
"139.62",1
"139.59",1
"139.56",1
"139.53",1
"139.51",1
"139.50",1
"139.48",1
"139.45",1
"139.33",1
"139.29",1
"139.19",1
"139.18",1
"139.13",1
"139.05",1
"139.00",1
"1388.20",1
"1387.41",1
"1387.03",1
"138.97",1
"138.95",1
"138.94",1
"138.88",1
"138.86",1
"138.84",1
"138.78",1
"138.77",1
"138.68",1
"138.59",1
"138.47",1
"138.46",1
"138.42",1
"138.40",1
"138.37",1
"138.34",1
"138.01",1
"138.00",1
"1374.52",1
"137.92",1
"137.83",1
"137.74",1
"137.73",1
"137.72",1
"137.71",1
"137.69",1
"137.58",1
"137.50",1
"137.45",1
"137.44",1
"137.42",1
"137.41",1
"137.23",1
"137.20",1
"137.09",1
"137.02",1
"137.00",1
"1362.41",1
"136.97",1
"136.93",1
"136.92",1
"136.79",1
"136.75",1
"136.66",1
"136.65",1
"136.57",1
"136.50",1
"136.47",1
"136.45",1
"136.34",1
"136.33",1
"136.32",1
"136.29",1
"136.27",1
"136.19",1
"136.18",1
"136.12",1
"136.09",1
"136.07",1
"136.05",1
"136.04",1
"136.02",1
"1359.05",1
"1354.20",1
"1352.71",1
"135.98",1
"135.95",1
"135.93",1
"135.89",1
"135.79",1
"135.70",1
"135.63",1
"135.59",1
"135.48",1
"135.44",1
"135.43",1
"135.39",1
"135.30",1
"135.17",1
"135.15",1
"135.13",1
"135.08",1
"135.01",1
"1345.75",1
"1345.24",1
"134.97",1
"134.93",1
"134.84",1
"134.83",1
"134.82",1
"134.77",1
"134.74",1
"134.70",1
"134.68",1
"134.64",1
"134.50",1
"134.49",1
"134.44",1
"134.41",1
"134.39",1
"134.38",1
"134.36",1
"134.35",1
"134.33",1
"134.29",1
"134.24",1
"134.21",1
"134.20",1
"134.19",1
"134.17",1
"134.16",1
"134.09",1
"134.00",1
"1339.39",1
"133.98",1
"133.93",1
"133.82",1
"133.79",1
"133.76",1
"133.75",1
"133.71",1
"133.64",1
"133.57",1
"133.56",1
"133.50",1
"133.47",1
"133.46",1
"133.45",1
"133.42",1
"133.41",1
"133.40",1
"133.37",1
"133.35",1
"133.32",1
"133.23",1
"133.21",1
"133.16",1
"133.11",1
"133.08",1
"133.05",1
"133.04",1
"1327.14",1
"1326.84",1
"1324.86",1
"1324.85",1
"1322.38",1
"132.98",1
"132.94",1
"132.91",1
"132.88",1
"132.85",1
"132.83",1
"132.82",1
"132.77",1
"132.76",1
"132.75",1
"132.67",1
"132.61",1
"132.60",1
"132.55",1
"132.50",1
