"comm_zip","Count"
"2.0376",15
"2.0358",15
"11.6666",15
"11.5000",15
"1.9920",15
"1.9768",15
"1.9737",15
"1.9584",15
"1.9512",15
"1.9500",15
"1.8975",15
"1.8880",15
"1.8816",15
"1.8720",15
"1.8672",15
"1.8654",15
"1.8462",15
"1.8438",15
"1.8360",15
"1.8216",15
"1.8140",15
"1.8126",15
"1.8044",15
"1.7742",15
"1.7648",15
"1.7331",15
"1.7314",15
"1.7226",15
"1.7100",15
"1.6704",15
"1.6520",15
"1.6452",15
"1.6392",15
"1.6353",15
"1.6350",15
"1.6226",15
"1.6138",15
"1.6072",15
"1.6020",15
"1.5952",15
"1.5858",15
"1.5672",15
"1.5652",15
"1.5564",15
"1.5537",15
"1.5288",15
"1.5225",15
"1.5190",15
"1.5147",15
"1.5106",15
"1.5030",15
"1.4956",15
"1.4856",15
"1.4841",15
"1.4828",15
"1.4493",15
"1.4320",15
"1.4310",15
"1.4274",15
"1.4056",15
"1.3803",15
"1.3725",15
"1.3649",15
"1.3596",15
"1.3536",15
"1.3449",15
"1.3434",15
"1.3400",15
"1.3398",15
"1.3296",15
"1.3200",15
"1.3176",15
"1.3170",15
"1.2871",15
"1.2825",15
"1.2788",15
"1.2744",15
"1.2700",15
"1.2693",15
"1.2598",15
"1.2488",15
"1.2448",15
"1.2436",15
"1.2374",15
"1.2355",15
"1.2299",15
"1.2275",15
"1.2241",15
"1.2220",15
"1.2172",15
"1.2129",15
"1.2104",15
"1.2072",15
"1.2054",15
"1.1950",15
"1.1944",15
"1.1880",15
"1.1792",15
"1.1765",15
"1.1745",15
"1.1727",15
"1.1490",15
"1.1334",15
"1.1226",15
"1.1214",15
"1.1212",15
"1.1156",15
"1.1086",15
"1.1080",15
"1.1058",15
"1.1010",15
"1.0902",15
"1.0857",15
"1.0668",15
"1.0521",15
"1.0517",15
"1.0496",15
"1.0492",15
"1.0491",15
"1.0480",15
"1.0424",15
"1.0278",15
"1.0262",15
"1.0250",15
"1.0227",15
"1.0215",15
"1.0059",15
"0.9988",15
"0.9940",15
"0.9904",15
"0.9856",15
"0.9788",15
"0.9777",15
"0.9705",15
"0.9648",15
"0.9574",15
"0.9560",15
"0.9444",15
"0.9426",15
"0.9424",15
"0.9399",15
"0.9370",15
"0.9351",15
"0.9345",15
"0.9268",15
"0.9158",15
"0.9152",15
"0.9142",15
"0.9054",15
"0.9040",15
"0.9034",15
"0.9022",15
"0.9018",15
"0.8993",15
"0.8949",15
"0.8932",15
"0.8846",15
"0.8776",15
"0.8752",15
"0.8637",15
"0.8622",15
"0.8388",15
"0.8365",15
"0.8271",15
"0.8267",15
"0.8204",15
"0.8178",15
"0.8175",15
"0.8125",15
"0.8025",15
"0.7936",15
"0.7912",15
"0.7862",15
"0.7855",15
"0.7817",15
"0.7803",15
"0.7731",15
"0.7611",15
"0.7529",15
"0.7389",15
"0.7388",15
"0.7302",15
"0.7256",15
"0.7239",15
"0.7090",15
"0.7085",15
"0.7040",15
"0.6984",15
"0.6919",15
"0.6830",15
"0.6745",15
"0.6730",15
"0.6712",15
"0.6575",15
"0.6352",15
"0.6334",15
"0.6288",15
"0.6255",15
"0.6248",15
"0.6176",15
"0.6171",15
"0.6039",15
"0.5994",15
"0.5974",15
"0.5967",15
"0.5962",15
"0.5950",15
"0.5890",15
"0.5841",15
"0.5782",15
"0.5738",15
"0.5665",15
"0.5624",15
"0.5619",15
"0.5550",15
"0.5515",15
"0.5483",15
"0.5458",15
"0.5436",15
"0.5435",15
"0.5388",15
"0.5330",15
"0.5262",15
"0.5231",15
"0.5160",15
"0.5034",15
"0.5033",15
"0.4889",15
"0.4796",15
"0.4755",15
"0.4611",15
"0.4605",15
"0.4595",15
"0.4525",15
"0.4518",15
"0.4445",15
"0.4237",15
"0.4194",15
"0.4090",15
"0.4025",15
"0.3945",15
"0.3942",15
"0.3905",15
"0.3830",15
"0.3756",15
"0.3603",15
"0.3417",15
"0.3321",15
"0.3277",15
"0.3144",15
"0.3044",15
"0.2985",15
"0.2977",15
"0.2967",15
"0.2959",15
"0.2776",15
"0.2726",15
"0.2701",15
"0.2651",15
"0.2614",15
"0.2447",15
"0.2407",15
"0.2037",15
"0.1968",15
"0.1788",15
"0.1694",15
"0.1691",15
"0.1623",15
"0.1497",15
"0.1435",15
"0.1314",15
"0.1265",15
"0.1251",15
"0.1227",15
"0.1198",15
"0.1193",15
"0.1178",15
"0.1125",15
"0.0958",15
"0.0751",15
"0.0207",15
"86.1984",14
"81.9012",14
"78.5484",14
"64.6488",14
"64.3302",14
"6.0508",14
"5.9048",14
"5.8667",14
"3.9996",14
"3.7926",14
"3.5196",14
"3.5096",14
"3.3330",14
"3.2400",14
"3.1850",14
"3.0588",14
"3.0238",14
"3.0120",14
"2.9240",14
"2.8570",14
"2.8512",14
"2.7780",14
"2.7648",14
"2.7456",14
"2.7296",14
"2.6696",14
"2.6668",14
"2.6496",14
"2.6320",14
"2.6088",14
"2.6040",14
"2.5648",14
"2.5455",14
"2.5434",14
"2.5032",14
"2.4990",14
"2.4840",14
"2.4808",14
"2.4800",14
"2.4724",14
"2.3892",14
"2.3654",14
"2.3540",14
"2.3530",14
"2.3067",14
"2.2683",14
"2.2273",14
"2.2224",14
"2.2220",14
"2.2080",14
"2.1696",14
"2.1648",14
"2.1510",14
"2.1032",14
"2.0930",14
"2.0628",14
"2.0212",14
"2.0180",14
"2.0120",14
"2.0076",14
"17.0000",14
"1.9956",14
"1.9895",14
"1.9864",14
"1.9806",14
"1.9701",14
"1.9536",14
"1.9530",14
"1.9333",14
"1.9240",14
"1.9140",14
"1.8879",14
"1.8538",14
"1.8400",14
"1.8368",14
"1.8348",14
"1.8340",14
"1.8312",14
"1.8150",14
"1.7925",14
"1.7895",14
"1.7760",14
"1.7712",14
"1.7688",14
"1.7645",14
"1.7604",14
"1.7364",14
"1.7264",14
"1.7260",14
"1.7220",14
"1.7112",14
"1.7032",14
"1.6884",14
"1.6632",14
"1.6274",14
"1.6230",14
"1.6170",14
"1.6137",14
"1.6110",14
"1.6077",14
"1.6038",14
"1.5999",14
"1.5939",14
"1.5938",14
"1.5864",14
"1.5808",14
"1.5692",14
"1.5680",14
"1.5484",14
"1.5388",14
"1.5356",14
"1.5319",14
"1.5312",14
"1.5054",14
"1.4930",14
"1.4884",14
"1.4730",14
"1.4704",14
"1.4670",14
"1.4651",14
"1.4606",14
"1.4532",14
"1.4508",14
"1.4432",14
"1.4422",14
"1.4360",14
"1.4336",14
"1.4296",14
"1.4285",14
"1.4284",14
"1.4218",14
"1.4140",14
"1.3956",14
"1.3950",14
"1.3939",14
"1.3924",14
"1.3880",14
"1.3872",14
"1.3720",14
"1.3581",14
"1.3503",14
"1.3095",14
"1.3092",14
"1.3056",14
"1.3048",14
"1.2570",14
"1.2512",14
"1.2315",14
"1.2309",14
"1.2267",14
"1.2256",14
"1.2250",14
"1.2244",14
"1.2189",14
"1.2152",14
"1.2150",14
"1.2105",14
"1.2075",14
"1.2040",14
"1.2036",14
"1.1936",14
"1.1875",14
"1.1868",14
"1.1836",14
"1.1730",14
"1.1714",14
"1.1630",14
"1.1580",14
"1.1496",14
"1.1440",14
"1.1379",14
"1.1313",14
"1.1217",14
"1.1199",14
"1.1178",14
"1.1146",14
"1.1140",14
"1.1025",14
"1.0928",14
"1.0890",14
"1.0880",14
"1.0854",14
"1.0755",14
"1.0752",14
"1.0745",14
"1.0690",14
"1.0658",14
"1.0618",14
"1.0606",14
"1.0599",14
"1.0598",14
"1.0494",14
"1.0470",14
"1.0458",14
"1.0450",14
"1.0386",14
"1.0335",14
"1.0306",14
"1.0304",14
"1.0203",14
"1.0156",14
"1.0120",14
"1.0098",14
"0.9837",14
"0.9819",14
"0.9766",14
"0.9729",14
"0.9726",14
"0.9699",14
"0.9639",14
"0.9615",14
"0.9603",14
"0.9588",14
"0.9392",14
"0.9380",14
"0.9348",14
"0.9308",14
"0.9280",14
"0.9232",14
"0.9216",14
"0.9178",14
"0.9144",14
"0.9105",14
"0.9038",14
"0.8992",14
"0.8958",14
"0.8886",14
"0.8815",14
"0.8728",14
"0.8628",14
"0.8625",14
"0.8589",14
"0.8546",14
"0.8466",14
"0.8422",14
"0.8364",14
"0.8360",14
"0.8354",14
"0.8284",14
"0.8138",14
"0.8108",14
"0.8082",14
"0.8031",14
"0.8020",14
"0.7998",14
"0.7949",14
"0.7749",14
"0.7702",14
"0.7606",14
"0.7592",14
"0.7425",14
"0.7424",14
"0.7422",14
"0.7406",14
"0.7056",14
"0.7020",14
"0.7004",14
"0.6982",14
"0.6955",14
"0.6872",14
"0.6822",14
"0.6722",14
"0.6708",14
"0.6638",14
"0.6634",14
"0.6600",14
"0.6560",14
"0.6476",14
"0.6388",14
"0.6366",14
"0.6295",14
"0.6237",14
"0.6106",14
"0.6100",14
"0.6088",14
"0.5996",14
"0.5979",14
"0.5862",14
"0.5772",14
"0.5752",14
"0.5733",14
"0.5606",14
"0.5604",14
"0.5598",14
"0.5590",14
"0.5560",14
"0.5555",14
"0.5433",14
"0.5409",14
"0.5382",14
"0.5356",14
"0.5306",14
"0.5275",14
"0.5270",14
"0.5199",14
"0.5196",14
"0.5140",14
"0.5104",14
"0.5084",14
"0.5060",14
"0.4790",14
"0.4722",14
"0.4707",14
"0.4436",14
"0.4394",14
"0.4329",14
"0.4318",14
"0.4162",14
"0.4078",14
"0.3984",14
"0.3925",14
"0.3815",14
"0.3658",14
"0.3625",14
"0.3509",14
"0.3403",14
"0.3369",14
"0.3195",14
"0.3162",14
"0.2860",14
"0.2821",14
"0.2773",14
"0.2736",14
"0.2646",14
"0.2608",14
"0.2535",14
"0.2492",14
"0.2446",14
"0.2345",14
"0.2312",14
"0.2300",14
"0.2205",14
"0.2160",14
"0.1967",14
"0.1962",14
"0.1871",14
"0.1790",14
"0.1708",14
"0.1676",14
"0.0921",14
"0.0874",14
"0.0760",14
"0.0601",14
"0.0519",14
"0.0493",14
"0.0455",14
"0.0411",14
"0.0357",14
"0.0353",14
"0.0215",14
"84.0640",13
"82.5116",13
"81.8532",13
"6.1552",13
"6.0317",13
"5.9444",13
"5.3328",13
"4.7179",13
"4.3329",13
"3.9840",13
"3.9555",13
"3.7896",13
"3.6978",13
"3.6960",13
"3.5860",13
"3.3912",13
"3.3054",13
"3.2812",13
"3.2160",13
"3.1250",13
"3.1208",13
"3.0780",13
"3.0666",13
"2.9865",13
"2.9160",13
"2.9120",13
"2.8845",13
"2.8671",13
"2.8224",13
"2.7630",13
"2.7214",13
"2.7160",13
"2.7080",13
"2.7016",13
"2.7000",13
"2.6970",13
"2.6880",13
"2.6685",13
"2.6238",13
"2.6100",13
"2.5386",13
"2.4666",13
"2.4560",13
"2.4312",13
"2.4240",13
"2.4220",13
"2.4164",13
"2.3838",13
"2.3636",13
"2.3075",13
"2.2778",13
"2.2480",13
"2.2362",13
"2.2264",13
"2.2200",13
"2.2050",13
"2.1904",13
"2.1782",13
"2.1754",13
"2.1750",13
"2.1588",13
"2.1540",13
"2.1538",13
"2.1318",13
"2.1240",13
"2.1177",13
"2.1144",13
"2.1126",13
"2.1056",13
"2.0980",13
"2.0752",13
"2.0604",13
"2.0460",13
"2.0370",13
"2.0340",13
"2.0118",13
"18.0000",13
"12.5001",13
"108.9645",13
"1.9850",13
"1.9816",13
"1.9740",13
"1.9626",13
"1.9596",13
"1.9545",13
"1.9520",13
"1.9310",13
"1.9195",13
"1.9167",13
"1.9030",13
"1.8960",13
"1.8942",13
"1.8924",13
"1.8870",13
"1.8825",13
"1.8678",13
"1.8552",13
"1.8387",13
"1.8294",13
"1.8258",13
"1.8090",13
"1.8072",13
"1.7985",13
"1.7816",13
"1.7650",13
"1.7550",13
"1.7542",13
"1.7490",13
"1.7391",13
"1.7388",13
"1.7246",13
"1.7200",13
"1.7136",13
"1.7037",13
"1.6996",13
"1.6980",13
"1.6944",13
"1.6818",13
"1.6804",13
"1.6786",13
"1.6740",13
"1.6610",13
"1.6572",13
"1.6552",13
"1.6544",13
"1.6524",13
"1.6521",13
"1.6478",13
"1.6429",13
"1.6428",13
"1.6311",13
"1.6282",13
"1.6172",13
"1.6100",13
"1.6090",13
"1.5925",13
"1.5900",13
"1.5873",13
"1.5610",13
"1.5510",13
"1.5450",13
"1.5330",13
"1.5320",13
"1.5114",13
"1.5105",13
"1.4937",13
"1.4931",13
"1.4832",13
"1.4825",13
"1.4810",13
"1.4668",13
"1.4626",13
"1.4504",13
"1.4343",13
"1.4280",13
"1.4208",13
"1.4196",13
"1.4168",13
"1.4167",13
"1.4035",13
"1.3965",13
"1.3952",13
"1.3925",13
"1.3900",13
"1.3870",13
"1.3820",13
"1.3680",13
"1.3435",13
"1.3288",13
"1.3240",13
"1.3203",13
"1.3150",13
"1.3058",13
"1.3041",13
"1.2988",13
"1.2888",13
"1.2873",13
"1.2846",13
"1.2840",13
"1.2742",13
"1.2692",13
"1.2627",13
"1.2582",13
"1.2560",13
"1.2529",13
"1.2474",13
"1.2459",13
"1.2429",13
"1.2093",13
"1.2062",13
"1.1923",13
"1.1900",13
"1.1816",13
"1.1806",13
"1.1757",13
"1.1748",13
"1.1711",13
"1.1697",13
"1.1664",13
"1.1612",13
"1.1463",13
"1.1400",13
"1.1384",13
"1.1354",13
"1.1308",13
"1.1300",13
"1.1187",13
"1.1165",13
"1.1121",13
"1.1092",13
"1.1052",13
"1.0990",13
"1.0870",13
"1.0866",13
"1.0738",13
"1.0686",13
"1.0656",13
"1.0650",13
"1.0530",13
"1.0263",13
"1.0254",13
"1.0130",13
"1.0045",13
"1.0044",13
"1.0026",13
"0.9821",13
"0.9800",13
"0.9765",13
"0.9762",13
"0.9753",13
"0.9736",13
"0.9727",13
"0.9708",13
"0.9702",13
"0.9654",13
"0.9627",13
"0.9566",13
"0.9562",13
"0.9519",13
"0.9464",13
"0.9363",13
"0.9298",13
"0.9273",13
"0.9091",13
"0.9058",13
"0.8952",13
"0.8947",13
"0.8909",13
"0.8836",13
"0.8779",13
"0.8740",13
"0.8590",13
"0.8468",13
"0.8467",13
"0.8432",13
"0.8428",13
"0.8295",13
"0.8240",13
"0.8184",13
"0.8160",13
"0.8151",13
"0.8127",13
"0.8058",13
"0.8045",13
"0.7989",13
"0.7970",13
"0.7856",13
"0.7780",13
"0.7737",13
"0.7684",13
"0.7676",13
"0.7648",13
"0.7605",13
"0.7574",13
"0.7456",13
"0.7434",13
"0.7431",13
"0.7375",13
"0.7374",13
"0.7361",13
"0.7298",13
"0.7268",13
"0.7251",13
"0.7238",13
"0.7134",13
"0.7091",13
"0.7006",13
"0.6996",13
"0.6939",13
"0.6900",13
"0.6839",13
"0.6835",13
"0.6808",13
"0.6686",13
"0.6627",13
"0.6585",13
"0.6545",13
"0.6472",13
"0.6467",13
"0.6392",13
"0.6378",13
"0.6344",13
"0.6141",13
"0.6111",13
"0.6105",13
"0.6099",13
"0.6054",13
"0.6044",13
"0.5931",13
"0.5895",13
"0.5875",13
"0.5765",13
"0.5720",13
"0.5708",13
"0.5616",13
"0.5610",13
"0.5589",13
"0.5463",13
"0.5456",13
"0.5355",13
"0.5350",13
"0.5320",13
"0.5273",13
"0.5240",13
"0.5205",13
"0.5145",13
"0.5123",13
"0.5121",13
"0.5118",13
"0.5114",13
"0.5110",13
"0.5091",13
"0.4986",13
"0.4922",13
"0.4897",13
"0.4863",13
"0.4839",13
"0.4743",13
"0.4575",13
"0.4532",13
"0.4484",13
"0.4460",13
"0.4291",13
"0.4222",13
"0.4135",13
"0.4106",13
"0.4072",13
"0.4057",13
"0.3910",13
"0.3865",13
"0.3761",13
"0.3742",13
"0.3458",13
"0.3387",13
"0.3205",13
"0.3137",13
"0.3040",13
"0.3017",13
"0.2975",13
"0.2956",13
"0.2932",13
"0.2917",13
"0.2871",13
"0.2845",13
"0.2710",13
"0.2622",13
"0.2593",13
"0.2325",13
"0.2198",13
"0.1956",13
"0.1913",13
"0.1906",13
"0.1820",13
"0.1713",13
"0.1631",13
"0.1604",13
"0.1587",13
"0.1526",13
"0.1029",13
"0.0941",13
"0.0846",13
"0.0721",13
"0.0489",13
"0.0458",13
"0.0453",13
"0.0351",13
"0.0284",13
"0.0205",13
"96.3335",12
"94.5480",12
"93.0552",12
"9.5000",12
"87.1716",12
"85.7736",12
"85.5788",12
"63.1839",12
"6.1176",12
"55.3362",12
"5.8333",12
"4.7142",12
"4.5318",12
"4.4000",12
"4.3920",12
"4.2630",12
"4.2546",12
"4.0824",12
"4.0236",12
"4.0040",12
"30.0000",12
"3.8844",12
"3.8500",12
"3.8130",12
"3.7840",12
"3.7800",12
"3.6420",12
"3.6360",12
"3.4880",12
"3.4722",12
"3.4236",12
"3.3879",12
"3.3320",12
"3.2940",12
"3.2892",12
"3.2222",12
"3.2032",12
"3.1644",12
"3.1500",12
"3.0740",12
"3.0492",12
"3.0400",12
"3.0192",12
"2.9412",12
"2.9076",12
"2.8800",12
"2.8500",12
"2.8422",12
"2.8140",12
"2.7874",12
"2.7616",12
"2.7536",12
"2.7275",12
"2.7228",12
"2.7210",12
"2.7090",12
"2.6925",12
"2.6922",12
"2.6840",12
"2.6532",12
"2.6194",12
"2.6130",12
"2.5600",12
"2.5403",12
"2.5284",12
"2.5228",12
"2.4675",12
"2.4336",12
"2.4096",12
"2.3745",12
"2.3664",12
"2.3613",12
"2.3406",12
"2.3400",12
"2.3376",12
"2.3082",12
"2.2976",12
"2.2896",12
"2.2824",12
"2.2548",12
"2.2434",12
"2.2326",12
"2.2197",12
"2.2161",12
"2.2140",12
"2.1936",12
"2.1930",12
"2.1916",12
"2.1792",12
"2.1756",12
"2.1670",12
"2.1632",12
"2.1576",12
"2.1564",12
"2.1436",12
"2.1430",12
"2.1135",12
"2.1112",12
"2.1050",12
"2.0664",12
"2.0526",12
"2.0442",12
"2.0392",12
"2.0346",12
"2.0190",12
"2.0040",12
"15.0000",12
"12.4286",12
"1.9830",12
"1.9750",12
"1.9635",12
"1.9608",12
"1.9580",12
"1.9474",12
"1.9356",12
"1.9329",12
"1.9275",12
"1.9182",12
"1.9155",12
"1.9152",12
"1.9080",12
"1.8990",12
"1.8920",12
"1.8900",12
"1.8873",12
"1.8820",12
"1.8810",12
"1.8800",12
"1.8543",12
"1.8530",12
"1.8525",12
"1.8468",12
"1.8450",12
"1.8320",12
"1.8230",12
"1.8114",12
"1.8060",12
"1.8054",12
"1.7984",12
"1.7980",12
"1.7948",12
"1.7836",12
"1.7754",12
"1.7745",12
"1.7700",12
"1.7469",12
"1.7118",12
"1.7028",12
"1.7024",12
"1.7010",12
"1.6926",12
"1.6750",12
"1.6677",12
"1.6614",12
"1.6576",12
"1.6569",12
"1.6563",12
"1.6424",12
"1.6412",12
"1.6300",12
"1.6150",12
"1.6040",12
"1.5897",12
"1.5882",12
"1.5806",12
"1.5666",12
"1.5603",12
"1.5584",12
"1.5580",12
"1.5556",12
"1.5522",12
"1.5243",12
"1.5204",12
"1.5123",12
"1.5028",12
"1.4952",12
"1.4928",12
"1.4916",12
"1.4840",12
"1.4836",12
"1.4800",12
"1.4518",12
"1.4304",12
"1.4290",12
"1.4204",12
"1.4163",12
"1.4112",12
"1.4060",12
"1.4052",12
"1.4040",12
"1.4016",12
"1.4001",12
"1.3960",12
"1.3930",12
"1.3848",12
"1.3752",12
"1.3728",12
"1.3660",12
"1.3658",12
"1.3607",12
"1.3530",12
"1.3490",12
"1.3432",12
"1.3320",12
"1.3274",12
"1.3209",12
"1.3100",12
"1.2985",12
"1.2964",12
"1.2936",12
"1.2928",12
"1.2885",12
"1.2834",12
"1.2798",12
"1.2790",12
"1.2707",12
"1.2536",12
"1.2460",12
"1.2400",12
"1.2392",12
"1.2370",12
"1.2334",12
"1.2330",12
"1.2207",12
"1.2084",12
"1.2083",12
"1.2005",12
"1.1949",12
"1.1937",12
"1.1838",12
"1.1828",12
"1.1802",12
"1.1780",12
"1.1601",12
"1.1598",12
"1.1584",12
"1.1565",12
"1.1555",12
"1.1526",12
"1.1500",12
"1.1448",12
"1.1397",12
"1.1380",12
"1.1260",12
"1.1233",12
"1.1208",12
"1.1190",12
"1.1064",12
"1.1047",12
"1.0960",12
"1.0940",12
"1.0936",12
"1.0860",12
"1.0815",12
"1.0764",12
"1.0726",12
"1.0704",12
"1.0700",12
"1.0684",12
"1.0660",12
"1.0653",12
"1.0649",12
"1.0578",12
"1.0568",12
"1.0564",12
"1.0542",12
"1.0513",12
"1.0504",12
"1.0452",12
"1.0443",12
"1.0320",12
"1.0318",12
"1.0313",12
"1.0272",12
"1.0236",12
"1.0143",12
"1.0070",12
"1.0050",12
"1.0038",12
"0.9956",12
"0.9948",12
"0.9924",12
"0.9900",12
"0.9888",12
"0.9840",12
"0.9830",12
"0.9794",12
"0.9700",12
"0.9596",12
"0.9338",12
"0.9334",12
"0.9242",12
"0.9162",12
"0.9084",12
"0.9081",12
"0.9057",12
"0.9051",12
"0.9045",12
"0.9006",12
"0.8931",12
"0.8890",12
"0.8865",12
"0.8840",12
"0.8687",12
"0.8666",12
"0.8648",12
"0.8565",12
"0.8488",12
"0.8442",12
"0.8439",12
"0.8438",12
"0.8261",12
"0.8244",12
"0.8212",12
"0.8068",12
"0.8052",12
"0.7985",12
"0.7888",12
"0.7851",12
"0.7825",12
"0.7804",12
"0.7712",12
"0.7696",12
"0.7668",12
"0.7492",12
"0.7460",12
"0.7382",12
"0.7355",12
"0.7313",12
"0.7263",12
"0.7259",12
"0.7155",12
"0.7116",12
"0.6957",12
"0.6785",12
"0.6752",12
"0.6739",12
"0.6660",12
"0.6632",12
"0.6592",12
"0.6490",12
"0.6461",12
"0.6455",12
"0.6395",12
"0.6382",12
"0.6335",12
"0.6212",12
"0.6115",12
"0.6082",12
"0.6074",12
"0.6019",12
"0.5957",12
"0.5876",12
"0.5845",12
"0.5803",12
"0.5778",12
"0.5686",12
"0.5680",12
"0.5553",12
"0.5542",12
"0.5466",12
"0.5430",12
"0.5429",12
"0.5420",12
"0.5319",12
"0.5317",12
"0.5265",12
"0.5255",12
"0.5228",12
"0.4904",12
"0.4671",12
"0.4624",12
"0.4570",12
"0.4502",12
"0.4488",12
"0.4378",12
"0.4377",12
"0.4238",12
"0.4164",12
"0.4137",12
"0.4104",12
"0.4075",12
"0.4026",12
"0.4023",12
"0.3921",12
"0.3896",12
"0.3737",12
"0.3673",12
"0.3611",12
"0.3482",12
"0.3413",12
"0.3395",12
"0.3335",12
"0.3147",12
"0.3113",12
"0.2992",12
"0.2913",12
"0.2908",12
"0.2841",12
"0.2653",12
"0.2641",12
"0.2181",12
"0.2138",12
"0.2041",12
"0.1503",12
"0.1063",12
"0.1004",12
"0.0885",12
"0.0850",12
"0.0565",12
"0.0515",12
"0.0505",12
"0.0425",12
"0.0127",12
"96.5075",11
"84.2452",11
"8.8824",11
"57.9045",11
"5.7024",11
"5.5860",11
"5.5000",11
"5.2758",11
"4.5402",11
"4.3752",11
"4.3750",11
"4.3092",11
"4.2856",11
"4.2105",11
"4.1905",11
"4.1187",11
"4.0560",11
"4.0320",11
"3.8640",11
"3.6288",11
"3.5088",11
"3.4984",11
"3.4092",11
"3.3948",11
"3.3792",11
"3.3732",11
"3.3132",11
"3.2565",11
"3.1860",11
"3.1680",11
"3.1652",11
"3.1600",11
"3.1548",11
"3.1516",11
"3.1395",11
"3.1269",11
"3.1010",11
"3.0996",11
"3.0870",11
"3.0858",11
"3.0600",11
"3.0204",11
"3.0186",11
"3.0152",11
"2.9472",11
"2.9312",11
"2.8980",11
"2.8966",11
"2.8965",11
"2.8575",11
"2.8532",11
"2.8510",11
"2.8240",11
"2.8148",11
"2.7680",11
"2.7572",11
"2.7545",11
"2.7504",11
"2.7458",11
"2.7104",11
"2.7040",11
"2.6910",11
"2.6742",11
"2.6560",11
"2.6397",11
"2.6160",11
"2.5920",11
"2.5860",11
"2.5800",11
"2.5778",11
"2.5740",11
"2.5716",11
"2.5714",11
"2.5584",11
"2.5452",11
"2.5405",11
"2.4945",11
"2.4770",11
"2.4609",11
"2.4245",11
"2.4180",11
"2.4024",11
"2.3964",11
"2.3440",11
"2.3430",11
"2.3379",11
"2.3056",11
"2.2950",11
"2.2860",11
"2.2821",11
"2.2796",11
"2.2752",11
"2.2584",11
"2.2540",11
"2.2528",11
"2.2420",11
"2.2352",11
"2.2166",11
"2.2110",11
"2.2032",11
"2.1924",11
"2.1875",11
"2.1807",11
"2.1732",11
"2.1486",11
"2.1368",11
"2.1341",11
"2.1334",11
"2.1132",11
"2.1096",11
"2.1078",11
"2.1012",11
"2.0964",11
"2.0808",11
"2.0804",11
"2.0722",11
"2.0682",11
"2.0608",11
"2.0580",11
"2.0222",11
"2.0215",11
"2.0214",11
"2.0100",11
"105.3065",11
"1.9884",11
"1.9746",11
"1.9560",11
"1.9458",11
"1.9324",11
"1.9323",11
"1.9278",11
"1.9108",11
"1.9062",11
"1.9026",11
"1.8980",11
"1.8928",11
"1.8840",11
"1.8768",11
"1.8740",11
"1.8603",11
"1.8522",11
"1.8396",11
"1.8384",11
"1.8334",11
"1.8270",11
"1.8250",11
"1.8212",11
"1.8200",11
"1.8182",11
"1.8120",11
"1.8048",11
"1.8040",11
"1.8036",11
"1.7931",11
"1.7855",11
"1.7794",11
"1.7640",11
"1.7616",11
"1.7538",11
"1.7479",11
"1.7475",11
"1.7350",11
"1.7241",11
"1.7204",11
"1.7185",11
"1.7082",11
"1.7040",11
"1.6956",11
"1.6920",11
"1.6866",11
"1.6782",11
"1.6760",11
"1.6722",11
"1.6720",11
"1.6716",11
"1.6516",11
"1.6512",11
"1.6419",11
"1.6408",11
"1.6360",11
"1.6356",11
"1.6352",11
"1.6212",11
"1.6124",11
"1.6107",11
"1.6086",11
"1.6032",11
"1.5985",11
"1.5719",11
"1.5700",11
"1.5664",11
"1.5630",11
"1.5600",11
"1.5590",11
"1.5560",11
"1.5500",11
"1.5456",11
"1.5430",11
"1.5423",11
"1.5390",11
"1.5369",11
"1.5340",11
"1.5172",11
"1.5168",11
"1.5040",11
"1.4915",11
"1.4805",11
"1.4782",11
"1.4710",11
"1.4697",11
"1.4664",11
"1.4652",11
"1.4630",11
"1.4608",11
"1.4600",11
"1.4478",11
"1.4292",11
"1.4076",11
"1.4038",11
"1.3923",11
"1.3920",11
"1.3905",11
"1.3822",11
"1.3755",11
"1.3734",11
"1.3713",11
"1.3710",11
"1.3670",11
"1.3548",11
"1.3531",11
"1.3521",11
"1.3460",11
"1.3388",11
"1.3383",11
"1.3368",11
"1.3365",11
"1.3326",11
"1.3275",11
"1.3188",11
"1.3140",11
"1.3105",11
"1.2990",11
"1.2957",11
"1.2922",11
"1.2884",11
"1.2809",11
"1.2698",11
"1.2616",11
"1.2597",11
"1.2586",11
"1.2551",11
"1.2376",11
"1.2341",11
"1.2185",11
"1.2182",11
"1.2070",11
"1.2025",11
"1.2010",11
"1.1932",11
"1.1921",11
"1.1912",11
"1.1775",11
"1.1769",11
"1.1750",11
"1.1746",11
"1.1672",11
"1.1648",11
"1.1540",11
"1.1532",11
"1.1375",11
"1.1370",11
"1.1356",11
"1.1321",11
"1.1292",11
"1.1276",11
"1.1265",11
"1.1133",11
"1.1053",11
"1.0998",11
"1.0962",11
"1.0766",11
"1.0750",11
"1.0742",11
"1.0734",11
"1.0702",11
"1.0698",11
"1.0696",11
"1.0692",11
"1.0634",11
"1.0608",11
"1.0550",11
"1.0546",11
"1.0519",11
"1.0465",11
"1.0439",11
"1.0426",11
"1.0380",11
"1.0257",11
"1.0234",11
"1.0224",11
"1.0208",11
"1.0136",11
"1.0074",11
"0.9860",11
"0.9855",11
"0.9683",11
"0.9592",11
"0.9582",11
"0.9534",11
"0.9477",11
"0.9430",11
"0.9357",11
"0.9328",11
"0.9206",11
"0.8994",11
