"comm_veh","Count"
"7.6712",4
"7.6677",4
"7.6660",4
"7.6620",4
"7.6608",4
"7.6556",4
"7.6494",4
"7.6443",4
"7.6390",4
"7.6380",4
"7.6365",4
"7.6356",4
"7.6308",4
"7.6194",4
"7.6165",4
"7.6155",4
"7.6144",4
"7.6048",4
"7.5972",4
"7.5955",4
"7.5936",4
"7.5928",4
"7.5925",4
"7.5864",4
"7.5801",4
"7.5704",4
"7.5700",4
"7.5670",4
"7.5594",4
"7.5590",4
"7.5565",4
"7.5531",4
"7.5486",4
"7.5472",4
"7.5368",4
"7.5196",4
"7.5160",4
"7.5123",4
"7.5100",4
"7.5090",4
"7.4949",4
"7.4860",4
"7.4824",4
"7.4811",4
"7.4796",4
"7.4733",4
"7.4652",4
"7.4632",4
"7.4596",4
"7.4550",4
"7.4532",4
"7.4464",4
"7.4442",4
"7.4424",4
"7.4420",4
"7.4416",4
"7.4410",4
"7.4354",4
"7.4346",4
"7.4216",4
"7.4192",4
"7.4136",4
"7.4107",4
"7.4084",4
"7.4070",4
"7.4055",4
"7.4013",4
"7.3970",4
"7.3926",4
"7.3910",4
"7.3905",4
"7.3900",4
"7.3876",4
"7.3872",4
"7.3869",4
"7.3840",4
"7.3749",4
"7.3720",4
"7.3705",4
"7.3652",4
"7.3610",4
"7.3608",4
"7.3552",4
"7.3515",4
"7.3500",4
"7.3452",4
"7.3450",4
"7.3302",4
"7.3200",4
"7.3113",4
"7.3084",4
"7.3056",4
"7.3052",4
"7.3004",4
"7.2984",4
"7.2884",4
"7.2880",4
"7.2879",4
"7.2865",4
"7.2856",4
"7.2846",4
"7.2837",4
"7.2803",4
"7.2764",4
"7.2716",4
"7.2585",4
"7.2556",4
"7.2444",4
"7.2420",4
"7.2364",4
"7.2335",4
"7.2331",4
"7.2189",4
"7.2132",4
"7.2124",4
"7.2099",4
"7.2036",4
"7.2020",4
"7.2009",4
"7.2008",4
"7.1943",4
"7.1928",4
"7.1880",4
"7.1732",4
"7.1712",4
"7.1704",4
"7.1648",4
"7.1640",4
"7.1605",4
"7.1476",4
"7.1412",4
"7.1403",4
"7.1190",4
"7.1121",4
"7.1099",4
"7.1052",4
"7.1016",4
"7.0995",4
"7.0982",4
"7.0968",4
"7.0955",4
"7.0872",4
"7.0869",4
"7.0832",4
"7.0780",4
"7.0772",4
"7.0730",4
"7.0624",4
"7.0610",4
"7.0479",4
"7.0476",4
"7.0431",4
"7.0248",4
"7.0220",4
"7.0188",4
"7.0179",4
"7.0170",4
"7.0167",4
"7.0162",4
"7.0084",4
"67.3800",4
"61.8228",4
"6.9996",4
"6.9987",4
"6.9968",4
"6.9939",4
"6.9884",4
"6.9824",4
"6.9754",4
"6.9744",4
"6.9664",4
"6.9544",4
"6.9320",4
"6.9264",4
"6.9176",4
"6.9156",4
"6.9152",4
"6.9144",4
"6.9107",4
"6.9064",4
"6.9056",4
"6.8908",4
"6.8904",4
"6.8865",4
"6.8848",4
"6.8832",4
"6.8768",4
"6.8716",4
"6.8672",4
"6.8540",4
"6.8500",4
"6.8493",4
"6.8468",4
"6.8432",4
"6.8330",4
"6.8051",4
"6.8032",4
"6.8028",4
"6.7976",4
"6.7869",4
"6.7851",4
"6.7781",4
"6.7713",4
"6.7692",4
"6.7681",4
"6.7639",4
"6.7626",4
"6.7608",4
"6.7599",4
"6.7556",4
"6.7485",4
"6.7478",4
"6.7472",4
"6.7470",4
"6.7441",4
"6.7413",4
"6.7410",4
"6.7401",4
"6.7312",4
"6.7273",4
"6.7263",4
"6.7246",4
"6.7200",4
"6.7105",4
"6.7083",4
"6.7025",4
"6.7008",4
"6.6952",4
"6.6879",4
"6.6834",4
"6.6831",4
"6.6824",4
"6.6795",4
"6.6750",4
"6.6690",4
"6.6682",4
"6.6678",4
"6.6650",4
"6.6618",4
"6.6594",4
"6.6548",4
"6.6532",4
"6.6477",4
"6.6470",4
"6.6436",4
"6.6429",4
"6.6249",4
"6.6183",4
"6.6148",4
"6.6129",4
"6.6078",4
"6.6036",4
"6.5993",4
"6.5931",4
"6.5914",4
"6.5876",4
"6.5838",4
"6.5828",4
"6.5655",4
"6.5610",4
"6.5596",4
"6.5592",4
"6.5556",4
"6.5550",4
"6.5469",4
"6.5455",4
"6.5403",4
"6.5373",4
"6.5367",4
"6.5364",4
"6.5256",4
"6.5248",4
"6.5193",4
"6.5169",4
"6.5166",4
"6.5110",4
"6.5100",4
"6.5061",4
"6.5049",4
"6.5043",4
"6.5037",4
"6.4964",4
"6.4941",4
"6.4845",4
"6.4794",4
"6.4792",4
"6.4764",4
"6.4746",4
"6.4744",4
"6.4585",4
"6.4578",4
"6.4575",4
"6.4572",4
"6.4487",4
"6.4482",4
"6.4470",4
"6.4452",4
"6.4428",4
"6.4398",4
"6.4384",4
"6.4350",4
"6.4340",4
"6.4292",4
"6.4215",4
"6.4191",4
"6.4167",4
"6.4116",4
"6.4089",4
"6.3892",4
"6.3870",4
"6.3858",4
"6.3747",4
"6.3720",4
"6.3682",4
"6.3621",4
"6.3612",4
"6.3606",4
"6.3582",4
"6.3504",4
"6.3502",4
"6.3488",4
"6.3435",4
"6.3424",4
"6.3333",4
"6.3328",4
"6.3306",4
"6.3256",4
"6.3206",4
"6.3123",4
"6.3114",4
"6.3039",4
"6.3015",4
"6.3007",4
"6.2961",4
"6.2931",4
"6.2928",4
"6.2919",4
"6.2872",4
"6.2841",4
"6.2744",4
"6.2696",4
"6.2688",4
"6.2667",4
"6.2646",4
"6.2583",4
"6.2500",4
"6.2496",4
"6.2428",4
"6.2409",4
"6.2368",4
"6.2223",4
"6.2115",4
"6.2085",4
"6.2058",4
"6.2022",4
"6.1945",4
"6.1792",4
"6.1725",4
"6.1704",4
"6.1700",4
"6.1686",4
"6.1620",4
"6.1611",4
"6.1593",4
"6.1578",4
"6.1341",4
"6.1230",4
"6.1216",4
"6.1188",4
"6.1107",4
"6.1101",4
"6.1095",4
"6.1091",4
"6.1053",4
"6.1028",4
"6.0972",4
"6.0903",4
"6.0900",4
"6.0873",4
"6.0849",4
"6.0834",4
"6.0776",4
"6.0772",4
"6.0693",4
"6.0558",4
"6.0526",4
"6.0512",4
"6.0396",4
"6.0246",4
"6.0234",4
"6.0204",4
"6.0158",4
"6.0126",4
"6.0078",4
"6.0060",4
"6.0036",4
"6.0015",4
"56.6208",4
"56.1360",4
"55.0816",4
"54.4388",4
"54.3956",4
"54.0544",4
"51.4680",4
"51.4500",4
"50.6760",4
"50.0250",4
"5.9997",4
"5.9982",4
"5.9964",4
"5.9898",4
"5.9874",4
"5.9806",4
"5.9583",4
"5.9562",4
"5.9480",4
"5.9418",4
"5.9403",4
"5.9400",4
"5.9372",4
"5.9271",4
"5.9268",4
"5.9163",4
"5.9136",4
"5.9134",4
"5.9122",4
"5.9073",4
"5.9052",4
"5.8968",4
"5.8962",4
"5.8938",4
"5.8920",4
"5.8900",4
"5.8864",4
"5.8857",4
"5.8785",4
"5.8760",4
"5.8713",4
"5.8689",4
"5.8647",4
"5.8575",4
"5.8498",4
"5.8468",4
"5.8448",4
"5.8440",4
"5.8422",4
"5.8404",4
"5.8392",4
"5.8220",4
"5.8179",4
"5.8138",4
"5.8083",4
"5.8002",4
"5.7980",4
"5.7964",4
"5.7918",4
"5.7774",4
"5.7771",4
"5.7756",4
"5.7736",4
"5.7356",4
"5.7261",4
"5.7076",4
"5.7042",4
"5.6916",4
"5.6898",4
"5.6872",4
"5.6775",4
"5.6754",4
"5.6748",4
"5.6721",4
"5.6642",4
"5.6637",4
"5.6610",4
"5.6577",4
"5.6571",4
"5.6516",4
"5.6490",4
"5.6488",4
"5.6454",4
"5.6337",4
"5.6326",4
"5.6055",4
"5.6034",4
"5.6022",4
"5.5905",4
"5.5868",4
"5.5779",4
"5.5755",4
"5.5718",4
"5.5664",4
"5.5650",4
"5.5418",4
"5.5371",4
"5.5368",4
"5.5326",4
"5.5161",4
"5.4948",4
"5.4936",4
"5.4848",4
"5.4846",4
"5.4747",4
"5.4644",4
"5.4513",4
"5.4502",4
"5.4345",4
"5.4300",4
"5.4298",4
"5.4230",4
"5.4213",4
"5.4165",4
"5.4072",4
"5.3784",4
"5.3766",4
"5.3650",4
"5.3535",4
"5.3511",4
"5.3458",4
"5.3362",4
"5.3347",4
"5.3346",4
"5.3318",4
"5.3298",4
"5.3288",4
"5.3286",4
"5.3226",4
"5.3196",4
"5.3118",4
"5.2996",4
"5.2953",4
"5.2952",4
"5.2920",4
"5.2812",4
"5.2806",4
"5.2762",4
"5.2696",4
"5.2407",4
"5.2239",4
"5.2194",4
"5.2146",4
"5.2128",4
"5.2125",4
"5.2114",4
"5.2068",4
"5.1948",4
"5.1939",4
"5.1876",4
"5.1726",4
"5.1672",4
"5.1432",4
"5.1405",4
"5.1340",4
"5.1330",4
"5.1314",4
"5.1216",4
"5.1033",4
"5.1030",4
"5.1021",4
"5.1010",4
"5.0972",4
"5.0938",4
"5.0844",4
"5.0781",4
"5.0754",4
"5.0542",4
"5.0534",4
"5.0478",4
"5.0445",4
"5.0331",4
"5.0330",4
"5.0301",4
"5.0156",4
"5.0042",4
"5.0034",4
"49.0916",4
"48.8400",4
"48.2040",4
"47.9547",4
"47.7624",4
"47.6372",4
"47.5956",4
"46.4203",4
"46.1216",4
"44.5395",4
"44.4843",4
"44.2176",4
"43.8123",4
"43.5168",4
"43.4286",4
"43.4070",4
"43.3818",4
"43.1756",4
"43.1266",4
"42.3456",4
"41.9616",4
"41.4744",4
"41.4540",4
"40.9185",4
"40.7512",4
"40.7400",4
"40.6560",4
"40.5262",4
"40.4112",4
"40.3809",4
"40.1976",4
"40.1205",4
"4.9977",4
"4.9929",4
"4.9790",4
"4.9788",4
"4.9689",4
"4.9624",4
"4.9534",4
"4.9482",4
"4.9364",4
"4.9356",4
"4.9054",4
"4.9029",4
"4.8939",4
"4.8903",4
"4.8782",4
"4.8768",4
"4.8744",4
"4.8740",4
"4.8705",4
"4.8664",4
"4.8532",4
"4.8384",4
"4.8351",4
"4.8342",4
"4.8226",4
"4.8025",4
"4.8022",4
"4.7946",4
"4.7811",4
"4.7696",4
"4.7643",4
"4.7583",4
"4.7313",4
"4.7301",4
"4.7242",4
"4.7162",4
"4.7034",4
"4.7022",4
"4.6983",4
"4.6951",4
"4.6746",4
"4.6674",4
"4.6434",4
"4.6364",4
"4.6312",4
"4.6300",4
"4.6204",4
"4.6198",4
"4.6149",4
"4.6119",4
"4.5942",4
"4.5930",4
"4.5920",4
"4.5891",4
"4.5813",4
"4.5758",4
"4.5620",4
"4.5474",4
"4.5081",4
"4.5066",4
"4.4982",4
"4.4946",4
"4.4913",4
"4.4710",4
"4.4697",4
"4.4616",4
"4.4448",4
"4.4396",4
"4.4352",4
"4.4238",4
"4.4226",4
"4.4210",4
"4.4170",4
"4.4152",4
"4.4133",4
"4.4108",4
"4.3770",4
"4.3638",4
"4.3632",4
"4.3629",4
"4.3587",4
"4.3530",4
"4.3494",4
"4.3392",4
"4.3342",4
"4.3340",4
"4.3185",4
"4.3068",4
"4.3064",4
"4.2975",4
"4.2950",4
"4.2794",4
"4.2776",4
"4.2726",4
"4.2636",4
"4.2633",4
"4.2622",4
"4.2577",4
"4.2538",4
"4.2414",4
"4.2398",4
"4.2368",4
"4.2210",4
"4.2202",4
"4.2158",4
"4.2102",4
"4.2076",4
"4.2022",4
"4.1758",4
"4.1694",4
"4.1598",4
"4.1406",4
"4.1332",4
"4.1278",4
"4.1272",4
"4.1210",4
"4.1192",4
"4.0972",4
"4.0930",4
"4.0894",4
"4.0864",4
"4.0860",4
"4.0670",4
"4.0667",4
"4.0652",4
"4.0506",4
"4.0432",4
"4.0346",4
"4.0332",4
"4.0156",4
"39.8240",4
"39.4884",4
"39.4800",4
"38.7420",4
"38.7140",4
"38.6421",4
"38.2662",4
"38.0700",4
"37.6080",4
"37.5870",4
"37.5174",4
"37.4856",4
"37.4598",4
"37.4040",4
"37.0700",4
"37.0600",4
"36.8600",4
"36.7118",4
"36.5178",4
"36.1872",4
"36.1800",4
"36.1494",4
"36.0108",4
"35.8606",4
"35.5950",4
"35.4654",4
"35.3760",4
"35.2528",4
"35.2393",4
"35.1680",4
"35.0700",4
"34.9830",4
"34.8780",4
"34.6800",4
"34.5912",4
"34.3740",4
"34.3482",4
"34.3240",4
"34.3210",4
"34.3026",4
"33.9912",4
"33.9840",4
"33.7428",4
"33.6856",4
"33.5934",4
"33.5700",4
"33.4605",4
"33.2220",4
"33.0456",4
"32.8916",4
"32.8729",4
"32.8320",4
"32.7964",4
"32.6286",4
"32.5754",4
"32.5014",4
"32.4558",4
"32.4273",4
"32.3950",4
"32.2728",4
"31.9379",4
"31.8066",4
"31.7934",4
"31.7632",4
"31.7520",4
"31.7460",4
"31.5690",4
"31.5440",4
"31.4211",4
"31.3616",4
"31.3350",4
"31.2885",4
"31.2645",4
"31.2474",4
"31.1950",4
"31.1700",4
"31.1144",4
"31.0973",4
"31.0380",4
"30.9320",4
"30.8873",4
"30.8490",4
"30.7980",4
"30.7978",4
"30.7608",4
"30.6592",4
"30.6270",4
"30.5634",4
"30.5232",4
"30.5120",4
"30.4340",4
"30.4290",4
"30.4232",4
"30.3648",4
"30.3600",4
"30.3490",4
"30.2060",4
"30.1605",4
"30.1184",4
"30.0424",4
"30.0313",4
"30.0300",4
"30.0288",4
"3.9974",4
"3.9770",4
"3.9602",4
"3.9550",4
"3.9452",4
"3.9414",4
"3.9184",4
"3.9144",4
"3.9050",4
"3.8928",4
"3.8820",4
"3.8770",4
"3.8714",4
"3.8618",4
"3.8339",4
"3.8298",4
"3.8266",4
"3.7996",4
"3.7878",4
"3.7442",4
"3.7294",4
"3.7192",4
"3.7102",4
"3.7042",4
"3.6930",4
"3.6708",4
"3.6632",4
"3.6614",4
"3.6564",4
"3.6540",4
"3.6526",4
"3.6452",4
"3.6400",4
"3.6366",4
"3.6354",4
"3.6230",4
"3.6050",4
"3.5822",4
"3.5733",4
"3.5136",4
"3.4992",4
"3.4736",4
"3.4573",4
"3.4500",4
"3.4478",4
"3.4146",4
"3.4106",4
"3.4047",4
"3.3978",4
"3.3900",4
"3.3888",4
"3.3718",4
"3.3554",4
"3.3534",4
"3.3483",4
"3.3478",4
"3.3168",4
"3.3110",4
"3.2968",4
"3.2768",4
"3.2738",4
"3.2664",4
"3.2560",4
"3.2492",4
"3.2432",4
"3.2402",4
"3.2374",4
"3.2224",4
"3.2175",4
"3.1953",4
"3.1904",4
"3.1862",4
"3.1810",4
"3.1744",4
"3.1684",4
"3.1666",4
"3.1462",4
"3.1360",4
"3.1134",4
"3.0996",4
"3.0847",4
"3.0546",4
"3.0542",4
"3.0457",4
"3.0378",4
"3.0244",4
"3.0074",4
"3.0054",4
"29.9456",4
"29.9370",4
"29.9310",4
"29.9160",4
"29.8984",4
"29.8914",4
"29.8782",4
"29.7840",4
"29.7136",4
"29.7120",4
"29.7008",4
"29.5817",4
"29.5460",4
"29.5420",4
"29.4491",4
"29.4480",4
"29.4416",4
"29.4083",4
"29.3216",4
"29.3196",4
"29.3040",4
"29.2410",4
"29.2374",4
"29.1376",4
"29.1278",4
"29.1024",4
"29.0751",4
"29.0056",4
"29.0032",4
"28.9986",4
"28.9380",4
"28.9357",4
"28.9016",4
"28.8660",4
"28.8327",4
"28.6909",4
"28.6216",4
"28.5923",4
"28.5840",4
"28.5311",4
"28.5208",4
"28.4814",4
"28.4670",4
"28.4568",4
"28.4544",4
"28.3620",4
"28.3248",4
"28.3136",4
"28.3032",4
"28.2256",4
"28.2183",4
"28.2100",4
"28.1528",4
"28.1460",4
"28.1398",4
"28.1344",4
"28.1333",4
"28.0836",4
"28.0455",4
"28.0346",4
"28.0192",4
"28.0084",4
"27.9630",4
"27.9253",4
"27.9216",4
"27.9150",4
"27.8733",4
"27.8577",4
"27.8576",4
"27.8550",4
"27.8292",4
"27.7875",4
"27.7288",4
"27.7074",4
"27.6744",4
"27.6300",4
"27.6288",4
"27.5730",4
"27.5702",4
"27.5536",4
"27.4976",4
"27.4872",4
"27.4830",4
"27.4626",4
"27.4482",4
"27.3182",4
"27.3180",4
"27.3072",4
"27.2604",4
"27.2448",4
"27.1908",4
"27.1739",4
"27.1219",4
"27.1192",4
"27.0180",4
"26.9612",4
"26.9386",4
"26.9010",4
"26.8827",4
"26.8450",4
"26.8320",4
"26.8150",4
"26.7900",4
"26.7720",4
"26.7510",4
"26.7360",4
"26.7250",4
"26.7176",4
"26.7120",4
"26.6320",4
"26.6126",4
"26.5542",4
"26.5014",4
"26.4912",4
"26.4836",4
"26.4539",4
"26.4208",4
"26.3928",4
"26.3789",4
"26.3340",4
"26.3115",4
"26.2912",4
"26.2545",4
"26.2429",4
"26.2140",4
"26.1807",4
"26.1506",4
"26.1504",4
"26.0652",4
"26.0460",4
"26.0232",4
"25.9992",4
"25.9980",4
"25.9830",4
"25.9688",4
"25.9402",4
"25.9226",4
"25.8516",4
"25.8120",4
"25.7698",4
"25.7670",4
"25.7556",4
"25.7439",4
"25.7115",4
"25.7049",4
"25.6984",4
"25.6545",4
"25.6508",4
"25.6452",4
"25.6295",4
"25.6230",4
"25.5510",4
"25.5320",4
"25.4990",4
"25.4384",4
"25.4115",4
"25.3903",4
"25.3740",4
"25.3380",4
"25.3232",4
"25.3187",4
"25.3168",4
"25.3165",4
"25.3120",4
"25.3071",4
"25.2692",4
"25.2675",4
"25.2564",4
"25.2240",4
"25.2076",4
"25.1524",4
"25.1493",4
"25.1328",4
"25.1256",4
"25.1095",4
"25.0767",4
"25.0716",4
"25.0704",4
"25.0560",4
"25.0471",4
"25.0260",4
"25.0140",4
"24.9977",4
"24.9708",4
"24.9249",4
"24.9130",4
"24.9106",4
"24.8985",4
"24.8730",4
"24.8664",4
"24.8495",4
"24.8475",4
"24.8352",4
"24.7720",4
"24.7716",4
"24.7562",4
"24.7560",4
"24.7507",4
"24.7408",4
"24.7338",4
"24.7268",4
"24.7080",4
"24.6908",4
"24.6480",4
"24.6428",4
"24.6060",4
"24.5940",4
"24.5896",4
"24.5640",4
"24.5490",4
"24.5377",4
"24.5340",4
"24.5310",4
"24.5271",4
"24.5220",4
"24.5201",4
"24.5016",4
"24.4980",4
"24.4088",4
"24.4046",4
"24.4035",4
"24.3880",4
"24.3848",4
"24.3770",4
"24.3754",4
"24.3737",4
"24.3614",4
"24.3376",4
"24.3276",4
"24.2886",4
"24.2619",4
"24.2074",4
"24.1682",4
"24.1668",4
"24.1648",4
"24.1644",4
"24.1514",4
"24.1416",4
"24.1319",4
"24.1293",4
"24.1260",4
"24.1140",4
"24.0720",4
"24.0672",4
"24.0525",4
"24.0372",4
"24.0268",4
"24.0266",4
"24.0188",4
"24.0160",4
"237.9010",4
"234.2600",4
"231.3564",4
"23.9460",4
"23.9390",4
"23.9151",4
"23.8884",4
"23.8760",4
"23.8480",4
"23.8134",4
"23.8106",4
"23.8095",4
"23.7976",4
"23.7816",4
"23.7783",4
"23.7664",4
"23.7426",4
"23.7354",4
"23.7341",4
"23.6886",4
"23.6808",4
"23.6592",4
"23.6566",4
"23.6460",4
"23.6376",4
"23.6292",4
"23.6145",4
"23.5898",4
"23.5860",4
"23.5781",4
"23.4793",4
"23.4576",4
"23.4492",4
"23.4429",4
"23.4224",4
"23.4208",4
"23.4150",4
"23.4120",4
"23.4080",4
"23.4078",4
"23.4024",4
"23.3892",4
"23.3740",4
"23.3298",4
"23.3208",4
"23.3064",4
"23.3035",4
"23.2869",4
"23.2722",4
"23.2584",4
"23.2308",4
"23.2180",4
"23.1990",4
"23.1966",4
"23.1910",4
"23.1756",4
"23.1568",4
"23.1360",4
"23.1286",4
"23.0976",4
"23.0880",4
"23.0700",4
"23.0464",4
"23.0448",4
"23.0400",4
"23.0087",4
"227.6496",4
"226.6561",4
"221.6423",4
"22.9879",4
"22.9866",4
"22.9740",4
"22.9493",4
"22.9428",4
"22.9273",4
"22.9008",4
"22.8948",4
"22.8896",4
"22.8816",4
"22.8792",4
"22.8316",4
"22.8312",4
"22.8310",4
"22.8072",4
"22.7970",4
"22.7799",4
"22.7624",4
"22.7447",4
"22.7440",4
"22.7330",4
"22.7160",4
"22.7080",4
"22.6608",4
"22.6589",4
"22.6512",4
"22.6488",4
"22.6428",4
"22.6330",4
"22.6149",4
"22.6062",4
"22.6044",4
"22.5780",4
"22.5770",4
"22.5708",4
"22.5576",4
"22.5459",4
"22.5360",4
"22.5225",4
"22.5126",4
"22.5040",4
"22.4988",4
"22.4952",4
"22.4887",4
"22.4796",4
"22.4490",4
"22.4268",4
"22.4170",4
"22.4148",4
"22.4125",4
"22.3608",4
"22.3552",4
"22.3380",4
"22.3041",4
"22.3008",4
"22.2950",4
"22.2840",4
"22.2552",4
"22.2464",4
"22.2339",4
"22.2195",4
"22.1871",4
"22.1760",4
"22.1754",4
"22.1690",4
"22.1624",4
"22.1298",4
"22.1240",4
"22.1076",4
"22.0992",4
"22.0884",4
"22.0800",4
"22.0200",4
"22.0176",4
"22.0125",4
"211.4244",4
"21.9930",4
"21.9897",4
"21.9864",4
"21.9793",4
"21.9780",4
"21.9645",4
"21.9401",4
"21.9384",4
"21.9329",4
"21.9232",4
"21.9216",4
"21.9156",4
"21.9076",4
"21.8894",4
"21.8881",4
"21.8871",4
"21.8823",4
"21.8820",4
"21.8781",4
"21.8638",4
"21.8610",4
"21.8581",4
"21.8450",4
"21.8361",4
"21.8268",4
"21.8262",4
"21.8250",4
"21.8232",4
"21.8000",4
"21.7860",4
"21.7720",4
"21.7701",4
"21.7524",4
"21.7239",4
"21.7210",4
"21.6990",4
"21.6888",4
"21.6774",4
"21.6755",4
"21.6750",4
"21.6732",4
"21.6541",4
"21.6392",4
"21.6255",4
"21.6242",4
"21.6210",4
"21.6190",4
"21.6150",4
"21.6060",4
"21.5992",4
"21.5460",4
"21.5397",4
"21.5345",4
"21.5280",4
"21.5060",4
"21.5040",4
"21.4968",4
"21.4877",4
"21.4695",4
"21.4662",4
"21.4650",4
"21.4456",4
"21.4300",4
"21.4214",4
"21.3849",4
"21.3633",4
"21.3504",4
"21.3496",4
"21.3426",4
"21.3370",4
"21.3264",4
"21.3180",4
"21.3015",4
"21.3003",4
"21.2958",4
"21.2940",4
"21.2883",4
"21.2841",4
"21.2796",4
"21.2640",4
"21.2508",4
"21.2499",4
"21.2490",4
"21.2328",4
"21.2250",4
"21.2196",4
"21.2170",4
"21.2086",4
"21.1952",4
"21.1692",4
"21.1630",4
"21.1442",4
"21.1406",4
"21.1176",4
"21.1020",4
"21.0888",4
"21.0782",4
"21.0738",4
"21.0660",4
"21.0490",4
"21.0420",4
"21.0260",4
"21.0230",4
"21.0024",4
"202.1148",4
"20.9970",4
"20.9538",4
"20.9440",4
"20.9391",4
"20.9385",4
"20.9380",4
"20.9330",4
"20.9313",4
"20.9286",4
"20.9099",4
"20.8936",4
"20.8900",4
"20.8719",4
"20.8635",4
"20.8630",4
"20.8572",4
"20.8550",4
"20.8332",4
"20.8242",4
"20.8116",4
"20.8091",4
"20.7944",4
"20.7924",4
"20.7837",4
"20.7828",4
"20.7804",4
"20.7670",4
"20.7558",4
"20.6920",4
"20.6664",4
"20.6339",4
"20.6184",4
"20.6150",4
"20.6127",4
"20.5888",4
"20.5832",4
"20.5716",4
"20.5560",4
"20.5326",4
"20.5308",4
"20.5293",4
"20.5272",4
"20.5128",4
"20.5072",4
"20.4985",4
"20.4705",4
"20.4648",4
"20.4281",4
"20.4193",4
"20.4116",4
"20.3928",4
"20.3895",4
"20.3621",4
"20.3577",4
"20.3483",4
"20.3380",4
"20.3302",4
"20.3292",4
"20.3274",4
"20.3200",4
"20.3190",4
"20.3152",4
"20.2992",4
"20.2761",4
"20.2752",4
"20.2622",4
"20.2536",4
"20.2320",4
"20.2240",4
"20.2140",4
"20.1840",4
"20.1654",4
"20.1500",4
"20.1443",4
"20.1402",4
"20.1230",4
"20.1222",4
"20.1190",4
"20.1144",4
"20.0988",4
"20.0959",4
"20.0655",4
"20.0090",4
"20.0070",4
"20.0060",4
"2.9852",4
"2.9667",4
"2.9621",4
"2.9586",4
"2.9356",4
"2.9249",4
"2.9074",4
"2.9071",4
"2.9034",4
"2.9000",4
"2.8958",4
"2.8833",4
"2.7427",4
"2.7167",4
"2.7160",4
"2.7000",4
"2.6846",4
"2.6835",4
"2.6643",4
"2.6611",4
"2.6568",4
"2.6395",4
"2.6333",4
"2.6291",4
"2.6251",4
"2.6234",4
"2.6224",4
"2.6209",4
"2.6170",4
"2.5950",4
"2.5880",4
"2.5748",4
"2.5640",4
"2.5475",4
"2.5470",4
"2.5405",4
"2.5386",4
"2.5089",4
"2.5078",4
"2.4167",4
"2.4092",4
"2.4090",4
"2.4009",4
"2.3920",4
"2.3773",4
"2.3770",4
"2.3740",4
"2.3708",4
"2.3688",4
"2.3683",4
"2.3599",4
"2.3542",4
"2.3496",4
"2.3377",4
"2.3342",4
"2.3323",4
"2.3200",4
"2.3154",4
"2.3045",4
"2.2993",4
"2.2918",4
"2.2890",4
"2.2841",4
"2.2679",4
"2.2645",4
"2.2611",4
"2.2313",4
"2.2180",4
"2.1827",4
"2.1553",4
"2.1456",4
"2.1424",4
"2.1409",4
"2.1252",4
"2.1234",4
"2.1072",4
"2.1054",4
"2.1011",4
"2.0905",4
"2.0878",4
"2.0868",4
"2.0848",4
"2.0827",4
"2.0804",4
"2.0795",4
"2.0788",4
"2.0525",4
"2.0419",4
"2.0364",4
"2.0329",4
"2.0327",4
"2.0236",4
"2.0184",4
"2.0015",4
"19.9950",4
"19.9890",4
"19.9680",4
"19.9665",4
"19.9620",4
"19.9590",4
"19.9503",4
"19.9397",4
"19.9199",4
"19.9120",4
"19.8975",4
"19.8968",4
"19.8954",4
"19.8930",4
"19.8810",4
"19.8800",4
"19.8757",4
"19.8680",4
"19.8649",4
"19.8580",4
"19.8420",4
"19.8300",4
"19.8220",4
"19.8030",4
"19.8000",4
"19.7960",4
"19.7910",4
"19.7860",4
"19.7760",4
"19.7620",4
"19.7580",4
"19.7523",4
"19.7520",4
"19.7408",4
"19.7397",4
"19.7190",4
"19.7024",4
"19.6980",4
"19.6720",4
"19.6592",4
"19.6515",4
"19.6404",4
"19.6308",4
"19.6236",4
"19.6185",4
"19.6074",4
"19.6000",4
"19.5912",4
"19.5745",4
"19.5630",4
"19.5622",4
"19.5569",4
"19.5514",4
"19.5444",4
"19.5372",4
"19.5237",4
"19.5230",4
"19.5220",4
"19.5129",4
"19.5100",4
"19.5075",4
"19.4976",4
"19.4940",4
"19.4890",4
"19.4750",4
"19.4726",4
"19.4689",4
"19.4540",4
"19.4499",4
"19.4350",4
"19.4293",4
"19.4288",4
"19.4270",4
"19.4140",4
"19.4139",4
"19.4051",4
"19.4020",4
"19.3992",4
"19.3968",4
"19.3798",4
"19.3774",4
"19.3770",4
"19.3626",4
"19.3548",4
"19.3500",4
"19.3440",4
"19.3424",4
"19.3167",4
"19.3160",4
"19.3068",4
"19.2930",4
"19.2863",4
"19.2800",4
"19.2696",4
"19.2580",4
"19.2510",4
"19.2504",4
"19.2460",4
"19.2234",4
"19.2228",4
"19.2178",4
"19.2160",4
"19.2096",4
"19.1900",4
"19.1680",4
"19.1376",4
"19.1367",4
"19.1300",4
"19.1280",4
"19.1112",4
"19.1092",4
"19.0976",4
"19.0832",4
"19.0800",4
"19.0780",4
"19.0740",4
"19.0560",4
"19.0510",4
"19.0458",4
"19.0332",4
"19.0210",4
"19.0060",4
"19.0036",4
"19.0015",4
"187.9328",4
"18.9948",4
"18.9840",4
"18.9837",4
"18.9744",4
"18.9320",4
"18.9260",4
"18.9192",4
"18.9072",4
"18.9046",4
"18.8968",4
"18.8901",4
"18.8888",4
"18.8830",4
"18.8812",4
"18.8811",4
"18.8720",4
"18.8386",4
